,HS06,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator
731700,185,752,1,4.064864864864865,3.0,18,2.9938538686906595,4521,4,24.437837837837836,19.0,120,19.73816859912474,316.22811355311353,1.0,1.7093411543411543,1.5,5.0,0.7857601006467777
731811,32,151,1,4.71875,3.5,11,3.029259198273165,942,10,29.4375,21.0,84,21.473070156255808,58.70533910533911,1.0,1.834541847041847,1.4772727272727273,10.0,1.686157201300757
731812,20,84,1,4.2,2.5,13,3.5333002315562982,505,9,25.25,17.5,75,19.917923692255833,40.25366300366301,1.0,2.0126831501831504,1.5,7.5,1.43146473932912
731813,46,176,1,3.8260869565217392,3.0,8,1.755047930033529,994,6,21.608695652173914,21.0,40,9.180845424323081,72.88571428571429,1.0,1.584472049689441,1.3333333333333333,6.333333333333333,0.9720147804776311
731814,58,257,1,4.431034482758621,4.0,12,2.3996496013619146,1622,10,27.96551724137931,25.0,78,15.505477829148763,109.85054112554113,1.0,1.8939748469920885,1.6666666666666667,4.666666666666667,0.8271233669723475
731815,2632,12896,1,4.899696048632219,4.0,24,3.1242799098494505,73835,4,28.052811550151976,24.0,150,17.511245875579103,5652.101168774466,1.0,2.14745485135808,1.8125,18.0,1.2883717866432631
731816,828,3403,1,4.109903381642512,3.0,24,2.6494047590186516,19228,3,23.22222222222222,19.0,132,15.809977682787634,1856.8323015220074,1.0,2.242551088794695,2.0,25.0,1.505884119491687
731819,349,1406,1,4.02865329512894,3.0,15,2.112982222080826,8532,4,24.446991404011463,21.0,79,13.581836812806134,661.9730463980464,1.0,1.8967709065846603,1.6666666666666667,6.0,0.8898572625846684
731821,202,856,1,4.237623762376238,3.0,15,2.5593396025194823,5180,8,25.643564356435643,22.0,85,14.416052521988574,424.0725468975469,1.0,2.0993690440472617,1.6904761904761905,9.0,1.222100984312745
731822,655,2636,1,4.024427480916031,3.0,14,2.4580919106993284,16349,5,24.96030534351145,21.0,86,13.70210412305269,1666.4232656232657,1.0,2.5441576574401004,2.0,24.0,1.9675215438813545
731823,82,291,1,3.548780487804878,3.0,11,1.9446186526684175,1679,5,20.475609756097562,19.5,76,11.698080046918006,166.76136363636363,1.0,2.0336751662971175,1.75,6.5,0.8946562920869382
731824,194,698,1,3.597938144329897,3.0,17,2.3420454892837284,4044,6,20.84536082474227,17.0,113,13.610678683352358,424.45702614379087,1.0,2.1879228151741796,2.0,8.0,1.134533084372251
731829,602,2303,1,3.8255813953488373,3.0,18,2.3456285842166515,13628,5,22.637873754152825,19.0,115,13.42180512112633,1294.4353465978465,1.0,2.1502248282356256,1.75,10.0,1.3239946268821974
731940,94,282,1,3.0,2.0,9,1.8433256528257809,1592,3,16.93617021276596,13.0,52,10.823916678901005,185.78055555555557,1.0,1.976388888888889,1.6333333333333333,7.0,1.0872763976604574
731990,84,368,1,4.380952380952381,4.0,12,2.4783630523778903,2258,4,26.88095238095238,24.0,65,14.112631923384598,145.9699134199134,1.0,1.7377370645227788,1.6666666666666667,3.75,0.6710812430768397
732010,174,755,1,4.339080459770115,4.0,11,2.06679536485691,4575,8,26.29310344827586,23.0,97,13.447403798713443,281.5090909090909,1.0,1.6178683385579937,1.4,7.333333333333333,0.8027354641701693
732020,188,655,1,3.484042553191489,3.0,11,1.916648321842949,4321,8,22.98404255319149,19.0,59,11.621240034265204,406.46006493506496,1.0,2.1620216219950263,1.7638888888888888,8.666666666666666,1.305899012561814
732090,500,2077,1,4.154,3.0,25,2.586825725608383,13312,6,26.624,23.0,150,15.122566184878549,959.4080303030303,1.0,1.9188160606060605,1.6,15.0,1.2031101703351839
732111,119,542,1,4.554621848739496,4.0,16,2.4896309677921686,3026,4,25.428571428571427,22.0,95,15.084266934751513,181.48954795204796,1.0,1.525122251697882,1.3333333333333333,4.25,0.5839283279473053
732112,10,33,2,3.3,3.5,6,1.3374935098492586,179,9,17.9,18.0,33,7.504813270310076,13.916666666666666,1.0,1.3916666666666666,1.375,2.0,0.3492717290888868
732119,40,165,1,4.125,4.0,8,1.682298488713642,1072,5,26.8,24.0,86,14.910330268573821,70.525,1.0,1.763125,1.6,3.5,0.6833075667171348
732181,32,122,1,3.8125,3.0,13,2.4155076939134017,747,7,23.34375,20.5,80,14.552705933949191,60.04679487179487,1.0,1.8764623397435898,1.675,3.5,0.731283688326947
732182,8,30,2,3.75,2.5,7,2.2519832529192065,186,12,23.25,19.0,44,13.253031998107344,11.628571428571428,1.0,1.4535714285714285,1.1,2.5,0.6630941694442958
732189,26,105,1,4.038461538461538,3.0,14,2.986379335995603,630,3,24.23076923076923,16.0,80,19.475744283200463,38.725,1.0,1.489423076923077,1.4642857142857144,2.5,0.3456507102312131
732190,69,276,1,4.0,4.0,8,1.8629514849544841,1570,6,22.753623188405797,21.0,49,10.913302456313755,108.14761904761905,1.0,1.5673567977915803,1.5,3.5,0.5171408084405197
732211,3,11,3,3.6666666666666665,3.0,5,1.1547005383792515,62,15,20.666666666666668,19.0,28,6.658328118479393,3.4,1.0,1.1333333333333333,1.0,1.4,0.23094010767585024
732219,3,15,2,5.0,4.0,9,3.605551275463989,110,13,36.666666666666664,17.0,80,37.58102358017053,4.111111111111111,1.0,1.3703703703703702,1.0,2.111111111111111,0.6415002990995843
732290,13,40,2,3.076923076923077,3.0,6,1.1875421719907089,245,6,18.846153846153847,17.0,42,10.204951035699565,22.666666666666668,1.0,1.7435897435897436,1.5,2.5,0.5039904862756938
732310,74,309,1,4.175675675675675,3.0,15,2.539324190690826,1843,7,24.905405405405407,21.0,84,14.926458001265138,122.79007936507936,1.0,1.659325396825397,1.5,4.0,0.6451576147117924
732391,42,153,1,3.642857142857143,3.0,11,1.9358168197383447,887,4,21.11904761904762,17.0,74,13.066812142165844,59.60930735930736,1.0,1.4192692228406514,1.25,5.0,0.6787627251557127
732392,12,50,1,4.166666666666667,4.0,11,3.1285585799020588,335,3,27.916666666666668,24.0,73,23.043272863081413,22.282323232323233,1.0,1.8568602693602694,1.6022727272727273,4.0,1.0457070503798345
732393,482,1979,1,4.105809128630705,4.0,21,2.340817302423676,12066,6,25.033195020746888,22.0,104,13.93536228431654,788.8769147519148,1.0,1.636674096995674,1.5,8.0,0.7455880955115475
732394,129,458,1,3.550387596899225,3.0,9,1.6534114369523882,2534,6,19.643410852713178,19.0,45,8.321469267815258,253.36468253968255,1.0,1.964067306509167,1.75,7.0,0.9147660448074724
732399,669,2226,1,3.327354260089686,3.0,20,1.923425328825998,13745,3,20.54559043348281,18.0,114,11.851618771402611,1008.2507936507936,1.0,1.5071013358008873,1.4,7.0,0.60053201889485
732410,106,436,1,4.113207547169812,3.0,15,2.641503016293064,2766,4,26.09433962264151,21.0,81,16.117738410351194,155.97738095238094,1.0,1.4714847259658579,1.3333333333333333,3.0,0.5196930700993242
732421,8,26,1,3.25,2.0,8,2.434865792722759,156,7,19.5,14.5,46,12.569805089976535,13.583333333333332,1.0,1.6979166666666665,1.5,3.0,0.6008220228774934
732429,109,461,2,4.229357798165138,3.0,17,2.8402954577757873,2876,8,26.38532110091743,20.0,116,18.387751688677383,157.1648862575333,1.0,1.4418796904360853,1.4,3.0,0.48100549127330905
732490,289,1341,1,4.640138408304498,4.0,21,3.2331692368494975,8390,3,29.031141868512112,23.0,144,21.21784493022973,488.5897444059209,1.0,1.690621952961664,1.5294117647058822,6.0,0.7445448626049739
732510,23,80,1,3.4782608695652173,3.0,10,2.0860917180523204,507,9,22.043478260869566,19.0,63,12.509917014729355,35.85,1.0,1.558695652173913,1.3333333333333333,3.5,0.6620649813467646
732591,24,137,2,5.708333333333333,5.0,20,3.544489497389074,807,10,33.625,33.0,99,17.312504905037763,35.33571428571429,1.0,1.4723214285714288,1.5857142857142859,2.0,0.2983924216805377
732599,106,454,1,4.283018867924528,3.0,19,2.8974692306386536,2748,5,25.92452830188679,20.0,100,17.158475963628867,172.97357496304863,1.0,1.6318261788966852,1.4365079365079365,5.0,0.7288912129552545
732611,51,254,2,4.980392156862745,4.0,13,2.996599379819941,1647,11,32.294117647058826,27.0,79,18.042498848715006,79.6006327006327,1.0,1.560796719620249,1.5,3.3333333333333335,0.591090424396933
732619,108,447,1,4.138888888888889,3.0,18,3.0979593323544634,2886,3,26.72222222222222,20.5,107,20.322554724482725,189.719227994228,1.0,1.756659518465074,1.5,6.0,0.8007006354499536
732620,247,974,1,3.9433198380566803,3.0,14,2.233527304159497,6110,6,24.736842105263158,20.0,93,14.365141686674027,434.1377705627706,1.0,1.7576427958006906,1.5,7.0,0.9160063330814011
732690,814,3663,1,4.5,4.0,23,2.93377079372447,23051,3,28.318181818181817,24.0,148,18.036269012414426,1635.7397167104295,1.0,2.009508251487014,1.6666666666666667,17.0,1.1620265389104465
740100,1,4,4,4.0,4.0,4,,18,18,18.0,18.0,18,,1.0,1.0,1.0,1.0,1.0,
740200,1,4,4,4.0,4.0,4,,25,25,25.0,25.0,25,,1.25,1.25,1.25,1.25,1.25,
740321,2,6,2,3.0,3.0,4,1.4142135623730951,36,14,18.0,18.0,22,5.656854249492381,2.75,1.0,1.375,1.375,1.75,0.5303300858899106
740322,4,47,4,11.75,13.5,16,5.678908345800274,295,25,73.75,85.0,100,35.443617196894564,7.198863636363637,1.625,1.7997159090909092,1.6619318181818183,2.25,0.3014176430765977
740329,2,11,2,5.5,5.5,9,4.949747468305833,59,12,29.5,29.5,47,24.748737341529164,2.888888888888889,1.0,1.4444444444444444,1.4444444444444444,1.8888888888888888,0.6285393610547089
740400,3,14,2,4.666666666666667,4.0,8,3.0550504633038935,87,10,29.0,21.0,56,24.020824298928627,4.25,1.25,1.4166666666666667,1.5,1.5,0.14433756729740643
740500,1,3,3,3.0,3.0,3,,19,19,19.0,19.0,19,,2.0,2.0,2.0,2.0,2.0,
740610,2,5,2,2.5,2.5,3,0.7071067811865476,33,13,16.5,16.5,20,4.949747468305833,2.666666666666667,1.0,1.3333333333333335,1.3333333333333335,1.6666666666666667,0.47140452079103184
740710,19,116,2,6.105263157894737,7.0,10,2.9229881370136974,573,11,30.157894736842106,33.0,48,10.915143190869873,31.648809523809526,1.0,1.6657268170426065,1.375,3.3333333333333335,0.7416651003420953
740721,13,72,2,5.538461538461538,4.0,16,3.9919791377081917,361,10,27.76923076923077,23.0,66,15.34684466024339,17.081439393939394,1.0,1.3139568764568765,1.1875,2.0,0.36539138271059163
740729,65,376,1,5.7846153846153845,5.0,14,3.4618108867158837,2296,6,35.323076923076925,28.0,97,24.54339759252201,117.60827505827505,1.0,1.8093580778196163,1.6666666666666667,3.888888888888889,0.706502762905618
740811,18,80,2,4.444444444444445,4.0,7,1.4234267774809048,442,10,24.555555555555557,22.0,42,9.506791518031742,25.63095238095238,1.0,1.4239417989417988,1.25,2.1666666666666665,0.35154764842686775
740819,9,46,3,5.111111111111111,4.0,14,3.48010216963685,261,16,29.0,25.0,69,16.408839081421938,16.135714285714286,1.0,1.792857142857143,1.7857142857142858,2.75,0.5311832190919606
740821,4,13,2,3.25,2.5,6,1.892969448600091,77,10,19.25,15.5,36,11.528949070347508,5.0,1.0,1.25,1.25,1.5,0.28867513459481287
740822,2,9,4,4.5,4.5,5,0.7071067811865476,50,21,25.0,25.0,29,5.656854249492381,2.6,1.0,1.3,1.3,1.6,0.42426406871192857
740829,20,73,2,3.65,3.0,14,2.4767338424456895,451,14,22.55,18.0,97,18.18175777501927,34.202380952380956,1.0,1.7101190476190478,1.6666666666666667,2.25,0.35950088310110095
740911,18,70,2,3.888888888888889,4.0,7,1.4095843729891318,432,13,24.0,25.5,34,6.361649804515659,32.588095238095235,1.0,1.8104497354497353,1.5857142857142859,4.333333333333333,0.7805018252160543
740919,20,100,2,5.0,3.5,19,4.039280811442083,537,10,26.85,22.0,103,21.35236952215202,31.162218045112784,1.0,1.5581109022556392,1.6333333333333333,2.5714285714285716,0.5064341656188563
740921,1,2,2,2.0,2.0,2,,14,14,14.0,14.0,14,,2.0,2.0,2.0,2.0,2.0,
740929,2,8,3,4.0,4.0,5,1.4142135623730951,53,20,26.5,26.5,33,9.192388155425117,2.2,1.0,1.1,1.1,1.2,0.1414213562373094
740931,1,1,1,1.0,1.0,1,,11,11,11.0,11.0,11,,4.0,4.0,4.0,4.0,4.0,
740939,2,4,2,2.0,2.0,2,0.0,30,14,15.0,15.0,16,1.4142135623730951,5.5,1.5,2.75,2.75,4.0,1.7677669529663689
740990,3,12,3,4.0,4.0,5,1.0,64,12,21.333333333333332,23.0,29,8.621678104251709,4.55,1.0,1.5166666666666666,1.75,1.8,0.4481443219916251
741011,2,5,2,2.5,2.5,3,0.7071067811865476,29,12,14.5,14.5,17,3.5355339059327378,2.0,1.0,1.0,1.0,1.0,0.0
741021,1,4,4,4.0,4.0,4,,25,25,25.0,25.0,25,,1.75,1.75,1.75,1.75,1.75,
741022,1,2,2,2.0,2.0,2,,14,14,14.0,14.0,14,,1.0,1.0,1.0,1.0,1.0,
741110,42,239,1,5.690476190476191,4.0,21,4.370009182543766,1380,7,32.857142857142854,24.0,138,24.636450715002614,84.84642857142858,1.0,2.02015306122449,1.9166666666666667,5.266666666666667,0.8961866836381146
741121,3,10,2,3.3333333333333335,3.0,5,1.5275252316519468,64,12,21.333333333333332,13.0,39,15.307950004273378,6.6,1.0,2.1999999999999997,2.0,3.6,1.3114877048604
741122,1,9,9,9.0,9.0,9,,48,48,48.0,48.0,48,,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,
741129,24,138,1,5.75,5.5,14,3.6742346141747673,858,9,35.75,32.5,83,21.589550612557318,44.67847985347986,1.0,1.8616033272283274,1.7916666666666665,3.6666666666666665,0.7743338052451048
741210,24,148,2,6.166666666666667,6.5,13,3.0455479505075247,908,12,37.833333333333336,38.0,97,19.947031307214978,50.74654512154512,1.0,2.11443938006438,2.111111111111111,4.909090909090909,0.9285169507272604
741220,132,579,1,4.386363636363637,4.0,15,2.6054778679148876,3607,11,27.325757575757574,24.0,97,14.684725518164624,270.29047619047617,1.0,2.0476551226551223,1.6,30.0,2.6627972817672876
741300,71,269,1,3.788732394366197,3.0,12,1.9042470799898574,1543,6,21.732394366197184,18.0,74,11.351472838961563,119.1452380952381,1.0,1.6781019450033534,1.5,3.3333333333333335,0.6421783541222233
741510,9,23,1,2.5555555555555554,2.0,6,1.4240006242195884,138,4,15.333333333333334,10.0,42,11.554220008291344,13.833333333333334,1.0,1.5370370370370372,1.0,3.6666666666666665,1.0333930687632376
741521,30,119,1,3.966666666666667,3.5,15,2.8705800607294463,764,10,25.466666666666665,25.5,87,15.276155260412548,79.03690476190476,1.0,2.634563492063492,1.8,9.0,1.7651324694257082
741529,13,43,2,3.3076923076923075,3.0,6,1.2506408613597126,256,10,19.692307692307693,19.0,32,7.619980483183836,19.7,1.0,1.5153846153846153,1.2,3.3333333333333335,0.8188028054348827
741533,91,363,1,3.989010989010989,4.0,24,2.7628266744787364,2192,6,24.087912087912088,21.0,150,17.708534258717904,172.31071428571428,1.0,1.893524332810047,1.75,7.0,0.9968018936288575
741539,12,39,1,3.25,3.5,5,1.4222261679238197,232,4,19.333333333333332,18.5,45,11.364484816810444,23.166666666666668,1.0,1.9305555555555556,1.5,6.0,1.439799251813212
741810,25,85,1,3.4,3.0,6,1.4719601443879742,536,10,21.44,19.0,37,8.144937077718895,40.6,1.0,1.624,1.5,4.0,0.7461332419982472
741820,75,365,1,4.866666666666666,4.0,16,3.1120226034983562,2405,6,32.06666666666667,28.0,139,23.759113945926003,126.81654456654456,1.0,1.690887260887261,1.4,5.0,0.7948390579230802
741910,6,26,2,4.333333333333333,4.5,7,1.7511900715418263,136,11,22.666666666666668,20.5,36,8.687155268939692,8.202380952380953,1.0,1.367063492063492,1.2678571428571428,2.0,0.3950097351384133
741991,6,21,2,3.5,3.0,6,1.760681686165901,133,13,22.166666666666668,21.0,32,8.304617189652191,10.616666666666667,1.0,1.7694444444444446,1.7083333333333333,3.0,0.8137988194378992
741999,112,537,1,4.794642857142857,4.0,17,3.3935242858283887,3432,5,30.642857142857142,26.0,100,20.53160918065059,207.961389101095,1.0,1.8567981169740624,1.6666666666666667,7.0,0.9278266441991472
750220,1,2,2,2.0,2.0,2,,17,17,17.0,17.0,17,,2.0,2.0,2.0,2.0,2.0,
750400,1,2,2,2.0,2.0,2,,13,13,13.0,13.0,13,,2.5,2.5,2.5,2.5,2.5,
750511,1,3,3,3.0,3.0,3,,19,19,19.0,19.0,19,,1.0,1.0,1.0,1.0,1.0,
750521,1,3,3,3.0,3.0,3,,19,19,19.0,19.0,19,,3.0,3.0,3.0,3.0,3.0,
750522,4,16,2,4.0,4.5,5,1.4142135623730951,121,13,30.25,33.0,42,12.5,8.15,1.75,2.0375,1.9,2.6,0.3902456491322699
750610,1,3,3,3.0,3.0,3,,21,21,21.0,21.0,21,,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,
750620,3,12,3,4.0,4.0,5,1.0,70,19,23.333333333333332,25.0,26,3.785938897200183,3.583333333333333,1.0,1.1944444444444444,1.25,1.3333333333333333,0.17347216662217765
750720,12,61,2,5.083333333333333,3.0,10,3.369875458538581,315,9,26.25,17.0,59,16.22638143719833,17.22222222222222,1.0,1.4351851851851851,1.2999999999999998,2.3333333333333335,0.49586015310049564
750890,3,13,4,4.333333333333333,4.0,5,0.5773502691896257,88,27,29.333333333333332,29.0,32,2.516611478423583,6.85,2.0,2.283333333333333,2.25,2.6,0.30138568866708526
760110,9,32,1,3.5555555555555554,3.0,11,2.96273147243853,247,14,27.444444444444443,23.0,74,18.54798581457776,18.424242424242426,1.0909090909090908,2.047138047138047,1.5,6.0,1.5052363919848388
760120,18,90,1,5.0,5.0,9,1.9097274212644622,619,12,34.388888888888886,37.0,52,10.879764751397506,29.93015873015873,1.0,1.6627865961199295,1.4,6.0,1.1210174929111805
760200,2,7,3,3.5,3.5,4,0.7071067811865476,50,24,25.0,25.0,26,1.4142135623730951,2.916666666666667,1.25,1.4583333333333335,1.4583333333333335,1.6666666666666667,0.2946278254943949
760310,1,3,3,3.0,3.0,3,,24,24,24.0,24.0,24,,1.0,1.0,1.0,1.0,1.0,
760410,23,115,2,5.0,5.0,9,2.2563042992710654,694,10,30.17391304347826,31.0,61,13.38470013218296,38.98293650793651,1.0,1.6949102829537612,1.7142857142857142,2.5714285714285716,0.4604804634420125
760421,24,98,2,4.083333333333333,4.0,13,2.5861952356891864,657,9,27.375,27.0,62,12.03188698200852,51.24807692307692,1.0,2.1353365384615386,1.8615384615384616,4.333333333333333,0.8674888186530674
760429,140,783,1,5.5928571428571425,5.0,16,3.177928442881951,5323,9,38.02142857142857,32.5,99,20.53754864679136,267.29826007326005,1.0,1.9092732862375719,1.6794871794871795,4.666666666666667,0.854295849292079
760511,25,161,2,6.44,5.0,14,3.3050466461660317,931,13,37.24,29.0,79,18.97647666630101,45.89757187257187,1.0,1.835902874902875,1.7272727272727273,5.666666666666667,0.8905984549874629
760519,18,73,3,4.055555555555555,4.0,6,0.8726040960806521,370,9,20.555555555555557,20.5,32,6.289320754704402,21.416666666666668,1.0,1.1898148148148149,1.0,2.5,0.37355993162103024
760529,22,97,1,4.409090909090909,4.0,11,2.152719009578151,588,14,26.727272727272727,25.0,57,9.562734308025474,47.00606060606061,1.0,2.1366391184573,1.4166666666666665,17.0,3.3382841902146683
760611,12,64,2,5.333333333333333,4.0,17,4.163331998932266,391,12,32.583333333333336,27.5,95,22.342207644372174,17.087535014005603,1.0,1.4239612511671336,1.5,2.0,0.36279848872752796
760612,80,322,1,4.025,3.0,23,3.089283231766869,2337,7,29.2125,24.0,122,18.28376450033738,147.05236683606248,1.0,1.838154585450781,1.6666666666666667,5.25,0.8764482496268762
760691,8,38,2,4.75,4.0,8,2.5495097567963922,241,14,30.125,25.5,47,14.176817091898409,9.428571428571429,1.0,1.1785714285714286,1.125,1.5,0.20824828195876074
760692,25,86,1,3.44,3.0,8,1.7339742404853271,567,6,22.68,22.0,56,12.040625675880246,37.25,1.0,1.49,1.25,5.0,0.8320545744209419
760711,20,110,2,5.5,5.0,12,2.5649458802128855,672,14,33.6,29.5,69,14.684040746047355,31.984523809523807,1.0,1.5992261904761904,1.625,2.6666666666666665,0.48601952958948025
760719,136,561,1,4.125,3.5,11,2.1856010276012987,3726,5,27.397058823529413,26.0,74,13.226393036912388,249.05515873015872,1.0,1.8312879318394024,1.6666666666666667,5.0,0.7911825240720812
760720,53,295,1,5.566037735849057,4.0,22,4.797873863904015,1842,6,34.75471698113208,24.0,134,29.983909569824892,89.57250666000667,1.0,1.690047295471824,1.6666666666666667,3.0,0.5950128332669895
760810,8,39,2,4.875,4.0,13,3.4408263127170073,249,15,31.125,27.0,65,16.243130416095468,12.26025641025641,1.0,1.5325320512820513,1.1666666666666665,2.6,0.6681158303745182
760820,28,120,2,4.285714285714286,4.0,13,2.3071088666882025,797,12,28.464285714285715,25.0,78,14.569074662034526,50.814835164835166,1.0,1.814815541601256,1.5357142857142856,4.5,0.8137753228671291
760900,26,108,1,4.153846153846154,3.0,11,2.935197542821371,726,3,27.923076923076923,19.5,74,19.715827300771487,43.717207792207795,1.0,1.681431068931069,1.4142857142857141,5.0,0.8640055716647916
761010,176,760,1,4.318181818181818,3.0,18,3.1497680805162394,4946,4,28.102272727272727,22.0,113,20.4595990871081,246.49855422355424,1.0,1.4005599671792854,1.25,3.5,0.5136379444799813
761090,100,490,1,4.9,4.0,17,3.0368111930480994,3264,4,32.64,30.0,88,18.77324552321062,162.2392857142857,1.0,1.622392857142857,1.4083333333333332,4.0,0.6542544256907933
761100,8,26,2,3.25,2.5,9,2.3754698783308417,153,10,19.125,14.0,53,14.207015369678661,8.444444444444445,1.0,1.0555555555555556,1.0,1.3333333333333333,0.1187827741832997
761210,5,15,2,3.0,3.0,4,0.7071067811865476,102,11,20.4,24.0,27,7.368853370776216,7.333333333333333,1.0,1.4666666666666666,1.3333333333333333,2.0,0.5055250296034367
761290,65,296,1,4.553846153846154,4.0,12,2.1652855558705273,1746,5,26.861538461538462,29.0,68,12.079006740877077,93.83928571428571,1.0,1.4436813186813187,1.3333333333333333,3.0,0.42817111109969985
761300,12,62,1,5.166666666666667,4.5,13,3.2427074359478554,441,8,36.75,30.0,103,24.602752987124315,19.799450549450547,1.0,1.6499542124542124,1.5961538461538463,3.0,0.5979598987985318
761410,18,137,1,7.611111111111111,8.0,14,3.8826747737471923,991,12,55.05555555555556,59.5,111,27.188821713045805,34.111147186147186,1.0,1.8950637325637325,1.7142857142857142,6.0,1.0788824280039955
761490,19,114,2,6.0,6.0,18,4.447221354708778,688,12,36.21052631578947,29.0,124,30.64596936950259,27.359477124183005,1.0,1.4399724802201581,1.5,2.0,0.3513881795588092
761510,402,1834,1,4.562189054726368,4.0,16,2.176126001211036,11369,5,28.281094527363184,28.0,96,12.951206754778005,768.0034188034188,1.0,1.9104562656801463,1.6666666666666667,7.25,0.9079725723668765
761520,15,43,2,2.8666666666666667,2.0,5,1.1872336794093274,264,7,17.6,15.0,30,7.509993342207436,21.6,1.0,1.4400000000000002,1.3333333333333333,3.0,0.5575171717762573
761610,53,190,1,3.5849056603773586,3.0,13,2.4053942765260476,1189,6,22.433962264150942,17.0,88,17.16045256033394,90.32086247086247,1.0,1.7041672164313673,1.5,4.0,0.7198653407485804
761691,14,41,1,2.9285714285714284,2.5,6,1.4392458342578487,278,6,19.857142857142858,19.0,35,8.046567761925127,23.6,1.0,1.6857142857142857,1.4166666666666665,3.6,0.8091056881841918
761699,551,2860,1,5.190562613430127,4.0,23,3.7199684567552778,18205,5,33.039927404718696,27.0,150,23.071947610467895,942.65827375594,1.0,1.7108135639853719,1.5,7.0,0.7804840213199294
780411,1,2,2,2.0,2.0,2,,10,10,10.0,10.0,10,,1.0,1.0,1.0,1.0,1.0,
780419,5,19,2,3.8,4.0,5,1.0954451150103321,117,12,23.4,23.0,31,7.436396977031283,6.0,1.0,1.2,1.25,1.5,0.20916500663351886
780600,4,9,1,2.25,2.5,3,0.957427107756338,77,9,19.25,20.0,28,9.215023964519391,9.0,1.0,2.25,1.5,5.0,1.8534252575124752
790111,9,33,2,3.6666666666666665,3.0,6,1.8027756377319946,175,10,19.444444444444443,17.0,36,9.951270159018787,15.833333333333334,1.0,1.7592592592592593,1.6666666666666667,2.4,0.46301481191143634
790310,5,17,2,3.4,3.0,6,1.51657508881031,95,9,19.0,19.0,35,9.899494936611665,6.5,1.0,1.3,1.3333333333333333,1.5,0.1825741858350554
790390,2,7,3,3.5,3.5,4,0.7071067811865476,43,20,21.5,21.5,23,2.1213203435596424,5.083333333333334,1.75,2.541666666666667,2.541666666666667,3.3333333333333335,1.1195857368787
790400,2,5,2,2.5,2.5,3,0.7071067811865476,27,11,13.5,13.5,16,3.5355339059327378,2.0,1.0,1.0,1.0,1.0,0.0
790500,2,9,2,4.5,4.5,7,3.5355339059327378,60,15,30.0,30.0,45,21.213203435596427,3.642857142857143,1.5,1.8214285714285714,1.8214285714285714,2.142857142857143,0.45456864504849476
790700,18,70,1,3.888888888888889,3.0,9,2.3736020997851712,480,5,26.666666666666668,24.5,55,13.087937868398475,55.36666666666667,1.0,3.075925925925926,1.8333333333333335,20.0,4.317555068782337
800110,2,6,2,3.0,3.0,4,1.4142135623730951,31,9,15.5,15.5,22,9.192388155425117,3.25,1.5,1.625,1.625,1.75,0.1767766952966369
800120,1,4,4,4.0,4.0,4,,24,24,24.0,24.0,24,,1.5,1.5,1.5,1.5,1.5,
800300,3,11,3,3.6666666666666665,3.0,5,1.1547005383792515,71,18,23.666666666666668,24.0,29,5.507570547286102,7.8,2.0,2.6,2.8,3.0,0.5291502622129182
800700,9,25,2,2.7777777777777777,2.0,5,1.092906420717,135,7,15.0,12.0,30,7.681145747868608,11.516666666666667,1.0,1.2796296296296297,1.0,2.0,0.38131513813104934
810194,1,2,2,2.0,2.0,2,,12,12,12.0,12.0,12,,1.5,1.5,1.5,1.5,1.5,
810196,4,14,1,3.5,3.0,7,2.516611478423583,93,8,23.25,21.0,43,14.545904349105744,8.047619047619047,1.7142857142857142,2.011904761904762,2.0,2.3333333333333335,0.25309870982701554
810199,1,2,2,2.0,2.0,2,,15,15,15.0,15.0,15,,1.5,1.5,1.5,1.5,1.5,
810295,1,2,2,2.0,2.0,2,,16,16,16.0,16.0,16,,3.0,3.0,3.0,3.0,3.0,
810296,1,4,4,4.0,4.0,4,,29,29,29.0,29.0,29,,1.0,1.0,1.0,1.0,1.0,
810411,1,2,2,2.0,2.0,2,,15,15,15.0,15.0,15,,1.5,1.5,1.5,1.5,1.5,
810419,1,2,2,2.0,2.0,2,,16,16,16.0,16.0,16,,1.0,1.0,1.0,1.0,1.0,
810430,1,4,4,4.0,4.0,4,,31,31,31.0,31.0,31,,1.0,1.0,1.0,1.0,1.0,
810490,1,1,1,1.0,1.0,1,,9,9,9.0,9.0,9,,1.0,1.0,1.0,1.0,1.0,
810590,1,3,3,3.0,3.0,3,,28,28,28.0,28.0,28,,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,
810600,1,1,1,1.0,1.0,1,,11,11,11.0,11.0,11,,4.0,4.0,4.0,4.0,4.0,
810790,1,3,3,3.0,3.0,3,,24,24,24.0,24.0,24,,3.0,3.0,3.0,3.0,3.0,
